SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
BSE,C,1067195,OPTCUR,0,EURUSD-30Aug2024-1.0775-PE,1.0,EURUSD 30 AUG 1.0775 PUT,2024-08-30 14:30:00,1.0775,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067196,OPTCUR,0,EURUSD-30Aug2024-1.08-CE,1.0,EURUSD 30 AUG 1.08 CALL,2024-08-30 14:30:00,1.08,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067197,OPTCUR,0,EURUSD-30Aug2024-1.08-PE,1.0,EURUSD 30 AUG 1.08 PUT,2024-08-30 14:30:00,1.08,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067198,OPTCUR,0,EURUSD-30Aug2024-1.0825-CE,1.0,EURUSD 30 AUG 1.0825 CALL,2024-08-30 14:30:00,1.0825,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067199,OPTCUR,0,EURUSD-30Aug2024-1.0825-PE,1.0,EURUSD 30 AUG 1.0825 PUT,2024-08-30 14:30:00,1.0825,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067200,OPTCUR,0,EURUSD-30Aug2024-1.085-CE,1.0,EURUSD 30 AUG 1.085 CALL,2024-08-30 14:30:00,1.085,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067201,OPTCUR,0,EURUSD-30Aug2024-1.085-PE,1.0,EURUSD 30 AUG 1.085 PUT,2024-08-30 14:30:00,1.085,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067202,OPTCUR,0,EURUSD-30Aug2024-1.0875-CE,1.0,EURUSD 30 AUG 1.0875 CALL,2024-08-30 14:30:00,1.0875,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067203,OPTCUR,0,EURUSD-30Aug2024-1.0875-PE,1.0,EURUSD 30 AUG 1.0875 PUT,2024-08-30 14:30:00,1.0875,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067204,OPTCUR,0,EURUSD-30Aug2024-1.09-CE,1.0,EURUSD 30 AUG 1.09 CALL,2024-08-30 14:30:00,1.09,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067205,OPTCUR,0,EURUSD-30Aug2024-1.09-PE,1.0,EURUSD 30 AUG 1.09 PUT,2024-08-30 14:30:00,1.09,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067206,OPTCUR,0,EURUSD-30Aug2024-1.0925-CE,1.0,EURUSD 30 AUG 1.0925 CALL,2024-08-30 14:30:00,1.0925,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067207,OPTCUR,0,EURUSD-30Aug2024-1.0925-PE,1.0,EURUSD 30 AUG 1.0925 PUT,2024-08-30 14:30:00,1.0925,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067208,OPTCUR,0,EURUSD-30Aug2024-1.095-CE,1.0,EURUSD 30 AUG 1.095 CALL,2024-08-30 14:30:00,1.095,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067209,OPTCUR,0,EURUSD-30Aug2024-1.095-PE,1.0,EURUSD 30 AUG 1.095 PUT,2024-08-30 14:30:00,1.095,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067210,OPTCUR,0,EURUSD-30Aug2024-1.0975-CE,1.0,EURUSD 30 AUG 1.0975 CALL,2024-08-30 14:30:00,1.0975,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067211,OPTCUR,0,EURUSD-30Aug2024-1.0975-PE,1.0,EURUSD 30 AUG 1.0975 PUT,2024-08-30 14:30:00,1.0975,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067212,OPTCUR,0,EURUSD-30Aug2024-1.1-CE,1.0,EURUSD 30 AUG 1.1 CALL,2024-08-30 14:30:00,1.1,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067213,OPTCUR,0,EURUSD-30Aug2024-1.1-PE,1.0,EURUSD 30 AUG 1.1 PUT,2024-08-30 14:30:00,1.1,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067214,OPTCUR,0,EURUSD-30Aug2024-1.1025-CE,1.0,EURUSD 30 AUG 1.1025 CALL,2024-08-30 14:30:00,1.1025,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067215,OPTCUR,0,EURUSD-30Aug2024-1.1025-PE,1.0,EURUSD 30 AUG 1.1025 PUT,2024-08-30 14:30:00,1.1025,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067216,OPTCUR,0,EURUSD-30Aug2024-1.105-CE,1.0,EURUSD 30 AUG 1.105 CALL,2024-08-30 14:30:00,1.105,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067217,OPTCUR,0,EURUSD-30Aug2024-1.105-PE,1.0,EURUSD 30 AUG 1.105 PUT,2024-08-30 14:30:00,1.105,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067218,OPTCUR,0,EURUSD-30Aug2024-1.1075-CE,1.0,EURUSD 30 AUG 1.1075 CALL,2024-08-30 14:30:00,1.1075,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067219,OPTCUR,0,EURUSD-30Aug2024-1.1075-PE,1.0,EURUSD 30 AUG 1.1075 PUT,2024-08-30 14:30:00,1.1075,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067220,OPTCUR,0,EURUSD-30Aug2024-1.11-CE,1.0,EURUSD 30 AUG 1.11 CALL,2024-08-30 14:30:00,1.11,CE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067221,OPTCUR,0,EURUSD-30Aug2024-1.11-PE,1.0,EURUSD 30 AUG 1.11 PUT,2024-08-30 14:30:00,1.11,PE,0.01,W,OPTCUR,,EURUSD
BSE,C,1067222,OPTCUR,0,GBPUSD-30Aug2024-1.27-CE,1.0,GBPUSD 30 AUG 1.27 CALL,2024-08-30 14:30:00,1.27,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067223,OPTCUR,0,GBPUSD-30Aug2024-1.27-PE,1.0,GBPUSD 30 AUG 1.27 PUT,2024-08-30 14:30:00,1.27,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067224,OPTCUR,0,GBPUSD-30Aug2024-1.2675-CE,1.0,GBPUSD 30 AUG 1.2675 CALL,2024-08-30 14:30:00,1.2675,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067225,OPTCUR,0,GBPUSD-30Aug2024-1.2675-PE,1.0,GBPUSD 30 AUG 1.2675 PUT,2024-08-30 14:30:00,1.2675,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067226,OPTCUR,0,GBPUSD-30Aug2024-1.265-CE,1.0,GBPUSD 30 AUG 1.265 CALL,2024-08-30 14:30:00,1.265,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067227,OPTCUR,0,GBPUSD-30Aug2024-1.265-PE,1.0,GBPUSD 30 AUG 1.265 PUT,2024-08-30 14:30:00,1.265,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067228,OPTCUR,0,GBPUSD-30Aug2024-1.2625-CE,1.0,GBPUSD 30 AUG 1.2625 CALL,2024-08-30 14:30:00,1.2625,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067229,OPTCUR,0,GBPUSD-30Aug2024-1.2625-PE,1.0,GBPUSD 30 AUG 1.2625 PUT,2024-08-30 14:30:00,1.2625,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067230,OPTCUR,0,GBPUSD-30Aug2024-1.26-CE,1.0,GBPUSD 30 AUG 1.26 CALL,2024-08-30 14:30:00,1.26,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067231,OPTCUR,0,GBPUSD-30Aug2024-1.26-PE,1.0,GBPUSD 30 AUG 1.26 PUT,2024-08-30 14:30:00,1.26,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067232,OPTCUR,0,GBPUSD-30Aug2024-1.2575-CE,1.0,GBPUSD 30 AUG 1.2575 CALL,2024-08-30 14:30:00,1.2575,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067233,OPTCUR,0,GBPUSD-30Aug2024-1.2575-PE,1.0,GBPUSD 30 AUG 1.2575 PUT,2024-08-30 14:30:00,1.2575,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067234,OPTCUR,0,GBPUSD-30Aug2024-1.255-CE,1.0,GBPUSD 30 AUG 1.255 CALL,2024-08-30 14:30:00,1.255,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067235,OPTCUR,0,GBPUSD-30Aug2024-1.255-PE,1.0,GBPUSD 30 AUG 1.255 PUT,2024-08-30 14:30:00,1.255,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067236,OPTCUR,0,GBPUSD-30Aug2024-1.2525-CE,1.0,GBPUSD 30 AUG 1.2525 CALL,2024-08-30 14:30:00,1.2525,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067237,OPTCUR,0,GBPUSD-30Aug2024-1.2525-PE,1.0,GBPUSD 30 AUG 1.2525 PUT,2024-08-30 14:30:00,1.2525,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067238,OPTCUR,0,GBPUSD-30Aug2024-1.25-CE,1.0,GBPUSD 30 AUG 1.25 CALL,2024-08-30 14:30:00,1.25,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067239,OPTCUR,0,GBPUSD-30Aug2024-1.25-PE,1.0,GBPUSD 30 AUG 1.25 PUT,2024-08-30 14:30:00,1.25,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067240,OPTCUR,0,GBPUSD-30Aug2024-1.2475-CE,1.0,GBPUSD 30 AUG 1.2475 CALL,2024-08-30 14:30:00,1.2475,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067241,OPTCUR,0,GBPUSD-30Aug2024-1.2475-PE,1.0,GBPUSD 30 AUG 1.2475 PUT,2024-08-30 14:30:00,1.2475,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067242,OPTCUR,0,GBPUSD-30Aug2024-1.245-CE,1.0,GBPUSD 30 AUG 1.245 CALL,2024-08-30 14:30:00,1.245,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067243,OPTCUR,0,GBPUSD-30Aug2024-1.245-PE,1.0,GBPUSD 30 AUG 1.245 PUT,2024-08-30 14:30:00,1.245,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067244,OPTCUR,0,GBPUSD-30Aug2024-1.2425-CE,1.0,GBPUSD 30 AUG 1.2425 CALL,2024-08-30 14:30:00,1.2425,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067245,OPTCUR,0,GBPUSD-30Aug2024-1.2425-PE,1.0,GBPUSD 30 AUG 1.2425 PUT,2024-08-30 14:30:00,1.2425,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067246,OPTCUR,0,GBPUSD-30Aug2024-1.24-CE,1.0,GBPUSD 30 AUG 1.24 CALL,2024-08-30 14:30:00,1.24,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067247,OPTCUR,0,GBPUSD-30Aug2024-1.24-PE,1.0,GBPUSD 30 AUG 1.24 PUT,2024-08-30 14:30:00,1.24,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067248,OPTCUR,0,GBPUSD-30Aug2024-1.2375-CE,1.0,GBPUSD 30 AUG 1.2375 CALL,2024-08-30 14:30:00,1.2375,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067249,OPTCUR,0,GBPUSD-30Aug2024-1.2375-PE,1.0,GBPUSD 30 AUG 1.2375 PUT,2024-08-30 14:30:00,1.2375,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067250,OPTCUR,0,GBPUSD-30Aug2024-1.235-CE,1.0,GBPUSD 30 AUG 1.235 CALL,2024-08-30 14:30:00,1.235,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067251,OPTCUR,0,GBPUSD-30Aug2024-1.235-PE,1.0,GBPUSD 30 AUG 1.235 PUT,2024-08-30 14:30:00,1.235,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067252,OPTCUR,0,GBPUSD-30Aug2024-1.2725-CE,1.0,GBPUSD 30 AUG 1.2725 CALL,2024-08-30 14:30:00,1.2725,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067253,OPTCUR,0,GBPUSD-30Aug2024-1.2725-PE,1.0,GBPUSD 30 AUG 1.2725 PUT,2024-08-30 14:30:00,1.2725,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067254,OPTCUR,0,GBPUSD-30Aug2024-1.275-CE,1.0,GBPUSD 30 AUG 1.275 CALL,2024-08-30 14:30:00,1.275,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067255,OPTCUR,0,GBPUSD-30Aug2024-1.275-PE,1.0,GBPUSD 30 AUG 1.275 PUT,2024-08-30 14:30:00,1.275,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067256,OPTCUR,0,GBPUSD-30Aug2024-1.2775-CE,1.0,GBPUSD 30 AUG 1.2775 CALL,2024-08-30 14:30:00,1.2775,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067257,OPTCUR,0,GBPUSD-30Aug2024-1.2775-PE,1.0,GBPUSD 30 AUG 1.2775 PUT,2024-08-30 14:30:00,1.2775,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067258,OPTCUR,0,GBPUSD-30Aug2024-1.28-CE,1.0,GBPUSD 30 AUG 1.28 CALL,2024-08-30 14:30:00,1.28,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067259,OPTCUR,0,GBPUSD-30Aug2024-1.28-PE,1.0,GBPUSD 30 AUG 1.28 PUT,2024-08-30 14:30:00,1.28,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067260,OPTCUR,0,GBPUSD-30Aug2024-1.2825-CE,1.0,GBPUSD 30 AUG 1.2825 CALL,2024-08-30 14:30:00,1.2825,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067261,OPTCUR,0,GBPUSD-30Aug2024-1.2825-PE,1.0,GBPUSD 30 AUG 1.2825 PUT,2024-08-30 14:30:00,1.2825,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067262,OPTCUR,0,GBPUSD-30Aug2024-1.285-CE,1.0,GBPUSD 30 AUG 1.285 CALL,2024-08-30 14:30:00,1.285,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067263,OPTCUR,0,GBPUSD-30Aug2024-1.285-PE,1.0,GBPUSD 30 AUG 1.285 PUT,2024-08-30 14:30:00,1.285,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067264,OPTCUR,0,GBPUSD-30Aug2024-1.2875-CE,1.0,GBPUSD 30 AUG 1.2875 CALL,2024-08-30 14:30:00,1.2875,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067265,OPTCUR,0,GBPUSD-30Aug2024-1.2875-PE,1.0,GBPUSD 30 AUG 1.2875 PUT,2024-08-30 14:30:00,1.2875,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067266,OPTCUR,0,GBPUSD-30Aug2024-1.29-CE,1.0,GBPUSD 30 AUG 1.29 CALL,2024-08-30 14:30:00,1.29,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067267,OPTCUR,0,GBPUSD-30Aug2024-1.29-PE,1.0,GBPUSD 30 AUG 1.29 PUT,2024-08-30 14:30:00,1.29,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067268,OPTCUR,0,GBPUSD-30Aug2024-1.2925-CE,1.0,GBPUSD 30 AUG 1.2925 CALL,2024-08-30 14:30:00,1.2925,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067269,OPTCUR,0,GBPUSD-30Aug2024-1.2925-PE,1.0,GBPUSD 30 AUG 1.2925 PUT,2024-08-30 14:30:00,1.2925,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067270,OPTCUR,0,GBPUSD-30Aug2024-1.295-CE,1.0,GBPUSD 30 AUG 1.295 CALL,2024-08-30 14:30:00,1.295,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067271,OPTCUR,0,GBPUSD-30Aug2024-1.295-PE,1.0,GBPUSD 30 AUG 1.295 PUT,2024-08-30 14:30:00,1.295,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067272,OPTCUR,0,GBPUSD-30Aug2024-1.2975-CE,1.0,GBPUSD 30 AUG 1.2975 CALL,2024-08-30 14:30:00,1.2975,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067273,OPTCUR,0,GBPUSD-30Aug2024-1.2975-PE,1.0,GBPUSD 30 AUG 1.2975 PUT,2024-08-30 14:30:00,1.2975,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067274,OPTCUR,0,GBPUSD-30Aug2024-1.3-CE,1.0,GBPUSD 30 AUG 1.3 CALL,2024-08-30 14:30:00,1.3,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067275,OPTCUR,0,GBPUSD-30Aug2024-1.3-PE,1.0,GBPUSD 30 AUG 1.3 PUT,2024-08-30 14:30:00,1.3,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067276,OPTCUR,0,GBPUSD-30Aug2024-1.3025-CE,1.0,GBPUSD 30 AUG 1.3025 CALL,2024-08-30 14:30:00,1.3025,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067277,OPTCUR,0,GBPUSD-30Aug2024-1.3025-PE,1.0,GBPUSD 30 AUG 1.3025 PUT,2024-08-30 14:30:00,1.3025,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067278,OPTCUR,0,GBPUSD-30Aug2024-1.305-CE,1.0,GBPUSD 30 AUG 1.305 CALL,2024-08-30 14:30:00,1.305,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067279,OPTCUR,0,GBPUSD-30Aug2024-1.305-PE,1.0,GBPUSD 30 AUG 1.305 PUT,2024-08-30 14:30:00,1.305,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067280,OPTCUR,0,GBPUSD-30Aug2024-1.3075-CE,1.0,GBPUSD 30 AUG 1.3075 CALL,2024-08-30 14:30:00,1.3075,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067281,OPTCUR,0,GBPUSD-30Aug2024-1.3075-PE,1.0,GBPUSD 30 AUG 1.3075 PUT,2024-08-30 14:30:00,1.3075,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067282,OPTCUR,0,GBPUSD-30Aug2024-1.31-CE,1.0,GBPUSD 30 AUG 1.31 CALL,2024-08-30 14:30:00,1.31,CE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067283,OPTCUR,0,GBPUSD-30Aug2024-1.31-PE,1.0,GBPUSD 30 AUG 1.31 PUT,2024-08-30 14:30:00,1.31,PE,0.01,W,OPTCUR,,GBPUSD
BSE,C,1067328,OPTCUR,0,USDJPY-23Aug2024-161.25-CE,1.0,USDJPY 23 AUG 161.25 CALL,2024-08-23 14:30:00,161.25,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067329,OPTCUR,0,USDJPY-23Aug2024-161.25-PE,1.0,USDJPY 23 AUG 161.25 PUT,2024-08-23 14:30:00,161.25,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067330,OPTCUR,0,USDJPY-23Aug2024-161.5-CE,1.0,USDJPY 23 AUG 161.5 CALL,2024-08-23 14:30:00,161.5,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067331,OPTCUR,0,USDJPY-23Aug2024-161.5-PE,1.0,USDJPY 23 AUG 161.5 PUT,2024-08-23 14:30:00,161.5,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067332,OPTCUR,0,USDJPY-23Aug2024-161.75-CE,1.0,USDJPY 23 AUG 161.75 CALL,2024-08-23 14:30:00,161.75,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067333,OPTCUR,0,USDJPY-23Aug2024-161.75-PE,1.0,USDJPY 23 AUG 161.75 PUT,2024-08-23 14:30:00,161.75,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067334,OPTCUR,0,USDJPY-30Aug2024-157.75-CE,1.0,USDJPY 30 AUG 157.75 CALL,2024-08-30 14:30:00,157.75,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067335,OPTCUR,0,USDJPY-30Aug2024-157.75-PE,1.0,USDJPY 30 AUG 157.75 PUT,2024-08-30 14:30:00,157.75,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067336,OPTCUR,0,USDJPY-30Aug2024-157.5-CE,1.0,USDJPY 30 AUG 157.5 CALL,2024-08-30 14:30:00,157.5,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067337,OPTCUR,0,USDJPY-30Aug2024-157.5-PE,1.0,USDJPY 30 AUG 157.5 PUT,2024-08-30 14:30:00,157.5,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067338,OPTCUR,0,USDJPY-30Aug2024-157.25-CE,1.0,USDJPY 30 AUG 157.25 CALL,2024-08-30 14:30:00,157.25,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067339,OPTCUR,0,USDJPY-30Aug2024-157.25-PE,1.0,USDJPY 30 AUG 157.25 PUT,2024-08-30 14:30:00,157.25,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067340,OPTCUR,0,USDJPY-30Aug2024-157-CE,1.0,USDJPY 30 AUG 157 CALL,2024-08-30 14:30:00,157.0,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067341,OPTCUR,0,USDJPY-30Aug2024-157-PE,1.0,USDJPY 30 AUG 157 PUT,2024-08-30 14:30:00,157.0,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067342,OPTCUR,0,USDJPY-30Aug2024-156.75-CE,1.0,USDJPY 30 AUG 156.75 CALL,2024-08-30 14:30:00,156.75,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067343,OPTCUR,0,USDJPY-30Aug2024-156.75-PE,1.0,USDJPY 30 AUG 156.75 PUT,2024-08-30 14:30:00,156.75,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067344,OPTCUR,0,USDJPY-30Aug2024-156.5-CE,1.0,USDJPY 30 AUG 156.5 CALL,2024-08-30 14:30:00,156.5,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067345,OPTCUR,0,USDJPY-30Aug2024-156.5-PE,1.0,USDJPY 30 AUG 156.5 PUT,2024-08-30 14:30:00,156.5,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067346,OPTCUR,0,USDJPY-30Aug2024-156.25-CE,1.0,USDJPY 30 AUG 156.25 CALL,2024-08-30 14:30:00,156.25,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067347,OPTCUR,0,USDJPY-30Aug2024-156.25-PE,1.0,USDJPY 30 AUG 156.25 PUT,2024-08-30 14:30:00,156.25,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067348,OPTCUR,0,USDJPY-30Aug2024-156-CE,1.0,USDJPY 30 AUG 156 CALL,2024-08-30 14:30:00,156.0,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067349,OPTCUR,0,USDJPY-30Aug2024-156-PE,1.0,USDJPY 30 AUG 156 PUT,2024-08-30 14:30:00,156.0,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067350,OPTCUR,0,USDJPY-30Aug2024-155.75-CE,1.0,USDJPY 30 AUG 155.75 CALL,2024-08-30 14:30:00,155.75,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067351,OPTCUR,0,USDJPY-30Aug2024-155.75-PE,1.0,USDJPY 30 AUG 155.75 PUT,2024-08-30 14:30:00,155.75,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067352,OPTCUR,0,USDJPY-30Aug2024-155.5-CE,1.0,USDJPY 30 AUG 155.5 CALL,2024-08-30 14:30:00,155.5,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067353,OPTCUR,0,USDJPY-30Aug2024-155.5-PE,1.0,USDJPY 30 AUG 155.5 PUT,2024-08-30 14:30:00,155.5,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067354,OPTCUR,0,USDJPY-30Aug2024-155.25-CE,1.0,USDJPY 30 AUG 155.25 CALL,2024-08-30 14:30:00,155.25,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067355,OPTCUR,0,USDJPY-30Aug2024-155.25-PE,1.0,USDJPY 30 AUG 155.25 PUT,2024-08-30 14:30:00,155.25,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067356,OPTCUR,0,USDJPY-30Aug2024-155-CE,1.0,USDJPY 30 AUG 155 CALL,2024-08-30 14:30:00,155.0,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067357,OPTCUR,0,USDJPY-30Aug2024-155-PE,1.0,USDJPY 30 AUG 155 PUT,2024-08-30 14:30:00,155.0,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067358,OPTCUR,0,USDJPY-30Aug2024-154.75-CE,1.0,USDJPY 30 AUG 154.75 CALL,2024-08-30 14:30:00,154.75,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067359,OPTCUR,0,USDJPY-30Aug2024-154.75-PE,1.0,USDJPY 30 AUG 154.75 PUT,2024-08-30 14:30:00,154.75,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067360,OPTCUR,0,USDJPY-30Aug2024-154.5-CE,1.0,USDJPY 30 AUG 154.5 CALL,2024-08-30 14:30:00,154.5,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067361,OPTCUR,0,USDJPY-30Aug2024-154.5-PE,1.0,USDJPY 30 AUG 154.5 PUT,2024-08-30 14:30:00,154.5,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067362,OPTCUR,0,USDJPY-30Aug2024-154.25-CE,1.0,USDJPY 30 AUG 154.25 CALL,2024-08-30 14:30:00,154.25,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067363,OPTCUR,0,USDJPY-30Aug2024-154.25-PE,1.0,USDJPY 30 AUG 154.25 PUT,2024-08-30 14:30:00,154.25,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067364,OPTCUR,0,USDJPY-30Aug2024-158-CE,1.0,USDJPY 30 AUG 158 CALL,2024-08-30 14:30:00,158.0,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067365,OPTCUR,0,USDJPY-30Aug2024-158-PE,1.0,USDJPY 30 AUG 158 PUT,2024-08-30 14:30:00,158.0,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067366,OPTCUR,0,USDJPY-30Aug2024-158.25-CE,1.0,USDJPY 30 AUG 158.25 CALL,2024-08-30 14:30:00,158.25,CE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067367,OPTCUR,0,USDJPY-30Aug2024-158.25-PE,1.0,USDJPY 30 AUG 158.25 PUT,2024-08-30 14:30:00,158.25,PE,1.0,W,OPTCUR,,USDJPY
BSE,C,1067368,OPTCUR,0,USDJPY-30Aug2024-158.5-CE,1.0,USDJPY 30 AUG 158.5 CALL,2024-08-30 14:30:00,158.5,CE,1.0,W,OPTCUR,,USDJPY
